https://schema.org/Person,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,uri,,1.0
https://schema.org/Person,https://schema.org/name,literal,,1.0
https://schema.org/Person,http://www.w3.org/2002/07/owl#sameAs,uri,,0
