http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,uri,,1.0
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/modified,literal,,1.0
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/created,literal,,1.0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#relatedMatch,uri,,0.9813561797205861
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#relatedMatch,uri,,0.9813561797205861
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#relatedMatch,uri,,0.9813561797205861
b1,http://www.w3.org/2008/05/skos-xl#literalForm,literal,,1.0
b1,http://ndl.go.jp/dcndl/terms/transcription,literal,,0.9966411916467897
b1,http://ndl.go.jp/dcndl/terms/transcription,literal,,0.9966411916467897
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2008/05/skos-xl#prefLabel,b1,,1.0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#label,literal,,1.0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2002/07/owl#sameAs,uri,,0.9498612666114978
b2,http://www.w3.org/2008/05/skos-xl#literalForm,literal,,1.0
b2,http://ndl.go.jp/dcndl/terms/transcription,literal,,0
b2,http://purl.org/dc/terms/description,literal,,0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2008/05/skos-xl#altLabel,b2,,0.8305992308815655
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#broader,uri,http://www.w3.org/2004/02/skos/core#Concept,0.6705447110938032
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/source,literal,,0.9397361631699362
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/source,literal,,0.9397361631699362
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#note,literal,,0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#inScheme,uri,,1.0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#closeMatch,uri,,0.6951759723506791
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#related,uri,http://www.w3.org/2004/02/skos/core#Concept,0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#narrower,uri,http://www.w3.org/2004/02/skos/core#Concept,0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#exactMatch,uri,,0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#historyNote,literal,,0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#seeAlso,uri,,0
http://www.w3.org/2004/02/skos/core#Concept,http://xmlns.com/foaf/0.1/primaryTopic,uri,http://xmlns.com/foaf/0.1/Organization,0
