https://schema.org/PerformingGroup,https://mdlab.slis.tsukuba.ac.jp/onsen/resource/group0,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://schema.org/PerformingGroup,uri,,1.0
https://schema.org/PerformingGroup,https://mdlab.slis.tsukuba.ac.jp/onsen/resource/group0,https://schema.org/name,SPRiNGS,literal,,1.0
